,0
2997,597
2998,597
2999,597
3000,597
3001,597
3002,597
3003,597
3004,597
3005,597
3006,596
3007,596
3008,596
3009,596
3010,596
3011,596
3012,596
3013,596
3014,596
3015,596
3016,596
3017,596
3018,596
3019,596
3020,596
3021,596
3022,596
3023,596
3024,596
3025,596
3026,596
3027,596
3028,596
3029,596
3030,596
3031,596
3032,596
3033,596
3034,596
3035,596
3036,596
3037,596
3038,596
3039,596
3040,596
3041,596
3042,596
3043,596
3044,596
3045,596
3046,596
3047,596
3048,596
3049,596
3050,596
3051,596
3052,596
3053,596
3054,596
3055,596
3056,596
3057,596
3058,596
3059,596
3060,596
3061,596
3062,596
3063,596
3064,596
3065,596
3066,596
3067,596
3068,596
3069,596
3070,596
3071,596
3072,596
3073,596
3074,596
3075,596
3076,596
3077,596
3078,596
3079,596
3080,596
3081,596
3082,596
3083,596
3084,596
3085,596
3086,596
3087,596
3088,596
3089,596
3090,596
3091,596
3092,596
3093,596
3094,596
3095,596
3096,596
3097,596
3098,596
3099,596
3100,596
3101,596
3102,595
3103,595
3104,595
3105,595
3106,595
3107,595
3108,595
3109,595
3110,595
3111,595
3112,595
3113,595
3114,595
3115,595
3116,595
3117,595
3118,595
3119,595
3120,595
3121,595
3122,595
3123,595
3124,595
3125,595
3126,595
3127,595
3128,595
3129,595
3130,595
3131,595
3132,595
3133,595
3134,595
3135,595
3136,595
3137,595
3138,595
3139,595
3140,595
3141,595
3142,595
3143,595
3144,595
3145,595
3146,595
3147,595
3148,595
3149,595
3150,595
3151,595
3152,595
3153,595
3154,595
3155,595
3156,595
3157,595
3158,595
3159,595
3160,595
3161,595
3162,595
3163,595
3164,595
3165,595
3166,595
3167,595
3168,595
3169,595
3170,595
3171,595
3172,595
3173,595
3174,595
3175,595
3176,595
3177,595
3178,595
3179,595
3180,595
3181,595
3182,595
3183,595
3184,595
3185,595
3186,595
3187,595
3188,595
3189,595
3190,595
3191,595
3192,595
3193,595
3194,595
3195,595
3196,595
3197,595
3198,595
3199,595
3200,595
3201,595
3202,595
3203,595
3204,595
3205,595
3206,595
3207,595
3208,595
3209,595
3210,595
3211,595
3212,595
3213,595
3214,595
3215,595
3216,595
3217,595
3218,595
3219,595
3220,595
3221,595
3222,595
3223,595
3224,595
3225,595
3226,595
3227,595
3228,595
3229,595
3230,595
3231,595
3232,595
3233,595
3234,595
3235,595
3236,595
3237,595
3238,595
3239,595
3240,595
3241,594
3242,594
3243,594
3244,594
3245,594
3246,594
3247,594
3248,594
3249,594
3250,594
3251,594
3252,594
3253,594
3254,594
3255,594
3256,594
3257,594
3258,594
3259,594
3260,594
3261,594
3262,594
3263,594
3264,594
3265,594
3266,594
3267,594
3268,594
3269,594
3270,594
3271,594
3272,594
3273,594
3274,594
3275,594
3276,594
3277,594
3278,594
3279,594
3280,594
3281,594
3282,594
3283,594
3284,594
3285,594
3286,594
3287,594
3288,594
3289,594
3290,594
3291,594
3292,594
3293,594
3294,594
3295,594
3296,594
3297,594
3298,594
3299,594
3300,594
3301,594
3302,594
3303,594
3304,594
3305,594
3306,594
3307,594
3308,594
3309,594
3310,594
3311,594
3312,594
3313,594
3314,594
3315,593
3316,593
3317,593
3318,593
3319,593
3320,593
3321,593
3322,593
3323,593
3324,593
3325,593
3326,593
3327,593
3328,593
3329,593
3330,593
3331,593
3332,593
3333,593
3334,593
3335,593
3336,593
3337,593
3338,593
3339,593
3340,593
3341,593
3342,593
3343,593
3344,593
3345,593
3346,593
3347,593
3348,593
3349,593
3350,593
3351,593
3352,593
3353,593
3354,593
3355,593
3356,593
3357,593
3358,593
3359,593
3360,593
3361,593
3362,593
3363,593
3364,593
3365,593
3366,593
3367,593
3368,593
3369,593
3370,593
3371,593
3372,593
3373,593
3374,593
3375,593
3376,593
3377,593
3378,593
3379,593
3380,592
3381,592
3382,592
3383,592
3384,592
3385,592
3386,592
3387,592
3388,592
3389,592
3390,592
3391,592
3392,592
3393,592
3394,592
3395,592
3396,592
3397,592
3398,592
3399,592
3400,592
3401,592
3402,592
3403,592
3404,592
3405,592
3406,592
3407,592
3408,592
3409,592
3410,592
3411,592
3412,592
3413,592
3414,592
3415,592
3416,592
3417,592
3418,592
3419,592
3420,592
3421,592
3422,592
3423,592
3424,592
3425,592
3426,592
3427,592
3428,592
3429,592
3430,592
3431,592
3432,592
3433,592
3434,592
3435,592
3436,592
3437,592
3438,592
3439,592
3440,592
3441,592
3442,592
3443,592
3444,592
3445,592
3446,592
3447,592
3448,592
3449,592
3450,592
3451,592
3452,592
3453,592
3454,592
3455,592
3456,592
3457,592
3458,592
3459,592
3460,592
3461,592
3462,592
3463,592
3464,592
3465,592
3466,592
3467,592
3468,592
3469,592
3470,591
3471,591
3472,591
3473,591
3474,591
3475,591
3476,591
3477,591
3478,591
3479,591
3480,591
3481,591
3482,591
3483,591
3484,591
3485,591
3486,591
3487,591
3488,591
3489,591
3490,591
3491,591
3492,591
3493,591
3494,591
3495,591
3496,591
3497,591
3498,591
3499,591
3500,591
3501,591
3502,591
3503,591
3504,591
3505,591
3506,591
3507,591
3508,591
3509,591
3510,591
3511,591
3512,591
3513,591
3514,591
3515,591
3516,591
3517,591
3518,591
3519,591
3520,591
3521,591
3522,591
3523,591
3524,591
3525,591
3526,591
3527,591
3528,591
3529,591
3530,591
3531,591
3532,591
3533,591
3534,591
3535,591
3536,591
3537,591
3538,591
3539,591
3540,591
3541,591
3542,591
3543,591
3544,591
3545,591
3546,591
3547,591
3548,591
3549,591
3550,591
3551,590
3552,590
3553,590
3554,590
3555,590
3556,590
3557,590
3558,590
3559,590
3560,590
3561,590
3562,590
3563,590
3564,590
3565,590
3566,590
3567,590
3568,590
3569,590
3570,590
3571,590
3572,590
3573,590
3574,590
3575,590
3576,590
3577,590
3578,590
3579,590
3580,590
3581,590
3582,590
3583,590
3584,590
3585,590
3586,590
3587,590
3588,590
3589,590
3590,590
3591,590
3592,590
3593,590
3594,590
3595,590
3596,590
3597,590
3598,590
3599,590
3600,590
3601,590
3602,590
3603,590
3604,590
3605,590
3606,590
3607,590
3608,590
3609,590
3610,590
3611,590
3612,590
3613,590
3614,590
3615,590
3616,590
3617,590
3618,590
3619,590
3620,590
3621,590
3622,590
3623,590
3624,590
3625,590
3626,590
3627,590
3628,590
3629,590
3630,590
3631,590
3632,590
3633,590
3634,590
3635,590
3636,590
3637,590
3638,590
3639,590
3640,590
3641,590
3642,590
3643,590
3644,590
3645,590
3646,590
3647,590
3648,590
3649,590
3650,590
3651,590
3652,590
3653,590
3654,590
3655,590
3656,590
3657,590
3658,590
3659,590
3660,590
3661,590
3662,590
3663,590
3664,590
3665,590
3666,590
3667,590
3668,590
3669,590
3670,590
3671,590
3672,590
3673,590
3674,590
3675,590
3676,590
3677,590
3678,590
3679,590
3680,590
3681,589
3682,589
3683,589
3684,589
3685,589
3686,589
3687,589
3688,589
3689,589
3690,589
3691,589
3692,589
3693,589
3694,589
3695,589
3696,589
3697,589
3698,589
3699,589
3700,589
3701,589
3702,589
3703,589
3704,589
3705,589
3706,589
3707,589
3708,589
3709,589
3710,589
3711,589
3712,589
3713,589
3714,589
3715,589
3716,589
3717,589
3718,589
3719,589
3720,589
3721,589
3722,589
3723,589
3724,589
3725,589
3726,589
3727,589
3728,589
3729,589
3730,589
3731,589
3732,589
3733,589
3734,589
3735,589
3736,589
3737,589
3738,589
3739,589
3740,589
3741,589
3742,589
3743,588
3744,588
3745,588
3746,588
3747,588
3748,588
3749,588
3750,588
3751,588
3752,588
3753,588
3754,588
3755,588
3756,588
3757,588
3758,588
3759,588
3760,588
3761,588
3762,588
3763,588
3764,588
3765,588
3766,588
3767,588
3768,588
3769,588
3770,588
3771,588
3772,588
3773,588
3774,588
3775,588
3776,588
3777,588
3778,588
3779,588
3780,588
3781,588
3782,588
3783,588
3784,588
3785,588
3786,588
3787,588
3788,588
3789,588
3790,588
3791,588
3792,588
3793,588
3794,588
3795,588
3796,588
3797,588
3798,588
3799,588
3800,588
3801,588
3802,588
3803,588
3804,588
3805,588
3806,588
3807,588
3808,588
3809,588
3810,588
3811,587
3812,587
3813,587
3814,587
3815,587
3816,587
3817,587
3818,587
3819,587
3820,587
3821,587
3822,587
3823,587
3824,587
3825,587
3826,587
3827,587
3828,587
3829,587
3830,587
3831,587
3832,587
3833,587
3834,587
3835,587
3836,587
3837,587
3838,587
3839,587
3840,587
3841,587
3842,587
3843,587
3844,587
3845,587
3846,587
3847,587
3848,587
3849,587
3850,587
3851,587
3852,587
3853,587
3854,587
3855,587
3856,587
3857,587
3858,587
3859,587
3860,587
3861,587
3862,587
3863,587
3864,587
3865,587
3866,587
3867,587
3868,587
3869,587
3870,587
3871,587
3872,587
3873,587
3874,587
3875,587
3876,587
3877,587
3878,587
3879,587
3880,587
3881,587
3882,587
3883,587
3884,587
3885,587
3886,587
3887,587
3888,587
3889,586
3890,586
3891,586
3892,586
3893,586
3894,586
3895,586
3896,586
3897,586
3898,586
3899,586
3900,586
3901,586
3902,586
3903,586
3904,586
3905,586
3906,586
3907,586
3908,586
3909,586
3910,586
3911,586
3912,586
3913,586
3914,586
3915,586
3916,586
3917,586
3918,586
3919,586
3920,586
3921,586
3922,586
3923,586
3924,586
3925,586
3926,586
3927,586
3928,586
3929,586
3930,586
3931,586
3932,586
3933,586
3934,586
3935,586
3936,586
3937,586
3938,586
3939,586
3940,586
3941,586
3942,586
3943,586
3944,586
3945,586
3946,586
3947,586
3948,586
3949,586
3950,586
3951,586
3952,586
3953,586
3954,586
3955,586
3956,586
3957,586
3958,586
3959,586
3960,586
3961,586
3962,586
3963,586
3964,586
3965,586
3966,586
3967,586
3968,586
3969,586
3970,586
3971,586
3972,586
3973,586
3974,586
3975,586
3976,586
3977,586
3978,586
3979,586
3980,585
3981,585
3982,585
3983,585
3984,585
3985,585
3986,585
3987,585
3988,585
3989,585
3990,585
3991,585
3992,585
3993,585
3994,585
3995,585
3996,585
3997,585
3998,585
3999,585
4000,585
4001,585
4002,585
4003,585
4004,585
4005,585
4006,585
4007,585
4008,585
4009,585
4010,585
4011,585
4012,585
4013,585
4014,585
4015,585
4016,585
4017,585
4018,585
4019,585
4020,585
4021,585
4022,585
4023,585
4024,585
4025,585
4026,585
4027,585
4028,585
4029,585
4030,585
4031,585
4032,585
4033,585
4034,585
4035,585
4036,585
4037,585
4038,585
4039,585
4040,585
4041,585
4042,585
4043,585
4044,585
4045,585
4046,585
4047,585
4048,585
4049,585
4050,585
4051,585
4052,585
4053,585
4054,585
4055,585
4056,585
4057,585
4058,585
4059,585
4060,585
4061,585
4062,585
4063,585
4064,585
4065,585
4066,585
4067,585
4068,585
4069,585
4070,585
4071,585
4072,585
4073,585
4074,585
4075,585
4076,585
4077,585
4078,585
4079,585
4080,585
4081,585
4082,585
4083,585
4084,585
4085,585
4086,585
4087,585
4088,585
4089,585
4090,585
4091,585
4092,585
4093,585
4094,585
4095,585
4096,585
4097,585
4098,585
4099,585
4100,585
4101,585
4102,585
4103,585
4104,585
4105,585
4106,585
4107,585
4108,585
4109,585
4110,585
4111,585
4112,585
4113,585
4114,585
4115,585
4116,585
4117,585
4118,585
4119,585
4120,585
4121,585
4122,585
4123,585
4124,585
4125,585
4126,584
4127,584
4128,584
4129,584
4130,584
4131,584
4132,584
4133,584
4134,584
4135,584
4136,584
4137,584
4138,584
4139,584
4140,584
4141,584
4142,584
4143,584
4144,584
4145,584
4146,584
4147,584
4148,584
4149,584
4150,584
4151,584
4152,584
4153,584
4154,584
4155,584
4156,584
4157,584
4158,584
4159,584
4160,584
4161,584
4162,584
4163,584
4164,584
4165,584
4166,584
4167,584
4168,584
4169,584
4170,584
4171,584
4172,584
4173,584
4174,584
4175,584
4176,584
4177,584
4178,584
4179,584
4180,584
4181,584
4182,584
4183,584
4184,584
4185,584
4186,584
4187,584
4188,584
4189,584
4190,584
4191,584
4192,584
4193,584
4194,584
4195,584
4196,584
4197,584
4198,584
4199,584
4200,584
4201,584
4202,584
4203,584
4204,584
4205,584
4206,584
4207,584
4208,584
4209,584
4210,584
4211,584
4212,584
4213,584
4214,584
4215,584
4216,583
4217,583
4218,583
4219,583
4220,583
4221,583
4222,583
4223,583
4224,583
4225,583
4226,583
4227,583
4228,583
4229,583
4230,583
4231,583
4232,583
4233,583
4234,583
4235,583
4236,583
4237,583
4238,583
4239,583
4240,583
4241,583
4242,583
4243,583
4244,583
4245,583
4246,583
4247,583
4248,583
4249,583
4250,583
4251,583
4252,583
4253,583
4254,583
4255,583
4256,583
4257,583
4258,583
4259,583
4260,583
4261,583
4262,583
4263,583
4264,583
4265,583
4266,583
4267,583
4268,583
4269,583
4270,583
4271,583
4272,583
4273,583
4274,583
4275,583
4276,583
4277,583
4278,583
4279,583
4280,583
4281,583
4282,583
4283,583
4284,583
4285,583
4286,583
4287,583
4288,583
4289,583
4290,583
4291,583
4292,583
4293,583
4294,583
4295,583
4296,583
4297,583
4298,583
4299,583
4300,583
4301,583
4302,583
4303,582
4304,582
4305,582
4306,582
4307,582
4308,582
4309,582
4310,582
4311,582
4312,582
4313,582
4314,582
4315,582
4316,582
4317,582
4318,582
4319,582
4320,582
4321,582
4322,582
4323,582
4324,582
4325,582
4326,582
4327,582
4328,582
4329,582
4330,582
4331,582
4332,582
4333,582
4334,582
4335,582
4336,582
4337,582
4338,582
4339,582
4340,582
4341,582
4342,582
4343,582
4344,582
4345,582
4346,582
4347,582
4348,582
4349,582
4350,582
4351,582
4352,582
4353,582
4354,582
4355,582
4356,582
4357,582
4358,582
4359,582
4360,582
4361,582
4362,582
4363,582
4364,582
4365,582
4366,582
4367,582
4368,582
4369,582
4370,582
4371,582
4372,582
4373,582
4374,582
4375,582
4376,582
4377,582
4378,582
4379,582
4380,582
4381,582
4382,582
4383,582
4384,582
4385,582
4386,582
4387,582
4388,582
4389,582
4390,582
4391,582
4392,582
4393,582
4394,582
4395,582
4396,582
4397,582
4398,582
4399,582
4400,582
4401,582
4402,582
4403,582
4404,582
4405,581
4406,581
4407,581
4408,581
4409,581
4410,581
4411,581
4412,581
4413,581
4414,581
4415,581
4416,581
4417,581
4418,581
4419,581
4420,581
4421,581
4422,581
4423,581
4424,581
4425,581
4426,581
4427,581
4428,581
4429,581
4430,581
4431,581
4432,581
4433,581
4434,581
4435,581
4436,581
4437,581
4438,581
4439,581
4440,581
4441,581
4442,581
4443,581
4444,581
4445,581
4446,581
4447,581
4448,581
4449,581
4450,581
4451,581
4452,581
4453,581
4454,581
4455,581
4456,581
4457,581
4458,581
4459,581
4460,581
4461,581
4462,581
4463,581
4464,581
4465,581
4466,581
4467,581
4468,581
4469,581
4470,581
4471,581
4472,581
4473,581
4474,581
4475,581
4476,581
4477,581
4478,581
4479,581
4480,581
4481,581
4482,581
4483,581
4484,581
4485,581
4486,581
4487,581
4488,581
4489,581
4490,581
4491,581
4492,581
4493,581
4494,581
4495,581
4496,581
4497,581
4498,581
4499,581
4500,581
4501,581
4502,581
4503,581
4504,581
4505,581
4506,581
4507,581
4508,581
4509,581
4510,581
4511,581
4512,581
4513,581
4514,581
4515,581
4516,581
4517,581
4518,581
4519,581
4520,581
4521,581
4522,581
4523,581
4524,580
4525,580
4526,580
4527,580
4528,580
4529,580
4530,580
4531,580
4532,580
4533,580
4534,580
4535,580
4536,580
4537,580
4538,580
4539,580
4540,580
4541,580
4542,580
4543,580
4544,580
4545,580
4546,580
4547,580
4548,580
4549,580
4550,580
4551,580
4552,580
4553,580
4554,580
4555,580
4556,580
4557,580
4558,580
4559,580
4560,580
4561,580
4562,580
4563,580
4564,580
4565,580
4566,580
4567,580
4568,580
4569,580
4570,580
4571,580
4572,580
4573,580
4574,580
4575,580
4576,580
4577,580
4578,580
4579,580
4580,580
4581,580
4582,580
4583,580
4584,580
4585,580
4586,580
4587,580
4588,580
4589,580
4590,580
4591,580
4592,580
4593,580
4594,580
4595,580
4596,580
4597,580
4598,580
4599,580
4600,580
4601,580
4602,580
4603,580
4604,580
4605,580
4606,580
4607,580
4608,580
4609,580
4610,580
4611,580
